Player,Pokémon,Sim_Score,#,HP,Attack,Defense,Sp. Attack,Sp. Defense,Speed,HP_scale,Attack_scale,Defense_scale,Sp. Attack_scale,Sp. Defense_scale,Speed_scale,TOI_GP,xEVO_GAR,xEVD_GAR,xPPO_GAR,xSHD_GAR,Pens_GAR,TOI_GP_scale,xEVO_GAR_scale,xEVD_GAR_scale,xPPO_GAR_scale,xSHD_GAR_scale,Pens_GAR_scale
Patrik Laine,Exeggutor,83.1,103,95,95,85,125,65,55,0.890438247,0.820717131,0.762948207,0.980079681,0.488047809,0.38247012,19.12,8.1,1.5,2.8,0,0.3,0.792899408,0.872189349,0.718343195,0.9,0.463905325,0.520710059
Patrik Nemeth,Mareep,47.6,179,55,40,40,65,45,35,0.358565737,0.12749004,0.153386454,0.539840637,0.195219124,0.139442231,17.772,-6.2,-1.4,0,-4.8,-0.2,0.70295858,0.00591716,0.219526627,0.461538462,0.001183432,0.293491124
Paul Cotter,Mankey,57.7,56,40,80,35,35,45,70,0.151394422,0.625498008,0.099601594,0.119521912,0.195219124,0.573705179,12.82727273,3.2,-5.2,-0.1,0,1,0.269822485,0.708284024,0.047928994,0.237869822,0.463905325,0.761538462
Paul Stastny,Unown,64.5,201,48,72,48,72,48,48,0.249003984,0.523904382,0.241035857,0.629482072,0.235059761,0.292828685,11.86986301,3.1,-1.3,0.5,0,0,0.192899408,0.701775148,0.228402367,0.74556213,0.463905325,0.392307692
Pavel Buchnevich,Octillery,65.9,224,75,105,75,105,75,45,0.685258964,0.894422311,0.631474104,0.914342629,0.623505976,0.260956175,19.45238095,13.5,-0.1,3.7,0,-0.6,0.822485207,0.96035503,0.418343195,0.929585799,0.463905325,0.160946746
Pavel Dorofeyev,Dragonair,67.3,148,61,84,65,70,70,70,0.492031873,0.699203187,0.503984064,0.603585657,0.565737052,0.573705179,14.22777778,1.3,0.4,0.9,0,0.1,0.378698225,0.559763314,0.513017751,0.79408284,0.463905325,0.437278107
Pavel Zacha,Hitmonlee,69.4,106,50,120,53,35,110,87,0.28685259,0.948207171,0.326693227,0.119521912,0.944223108,0.764940239,16.05731707,11,0.1,-0.7,2.3,0.7,0.533727811,0.937278107,0.463313609,0.087573964,0.973964497,0.681656805
Pavol Regenda,Vulpix,67.8,37,38,41,40,50,65,65,0.107569721,0.147410359,0.153386454,0.336653386,0.488047809,0.5,10.54285714,-0.1,-0.9,-0.1,0,0.6,0.105325444,0.371005917,0.279881657,0.237869822,0.463905325,0.638461538
Peyton Krebs,Cubone,51.4,104,50,50,95,40,50,35,0.28685259,0.249003984,0.834661355,0.199203187,0.272908367,0.139442231,13.84324324,-1,2.7,-0.7,0.1,-0.7,0.346745562,0.231360947,0.839053254,0.087573964,0.678698225,0.139053254
Phil Kessel,Teddiursa,44.4,216,60,80,50,50,50,40,0.446215139,0.625498008,0.28685259,0.336653386,0.272908367,0.187250996,12.80365854,6.4,-5.4,-0.3,0,-1.4,0.268639053,0.84556213,0.044378698,0.159763314,0.463905325,0.046745562
Philip Broberg,Starmie,62,121,60,75,85,100,85,115,0.446215139,0.555776892,0.762948207,0.878486056,0.772908367,0.966135458,12.60434783,1.8,2,0.1,0.4,1,0.255621302,0.601775148,0.773964497,0.673372781,0.795266272,0.761538462
Philip Tomasino,Haunter,61.3,93,45,50,45,115,55,95,0.217131474,0.249003984,0.211155378,0.956175299,0.344621514,0.848605578,15.59354839,-2.6,-0.8,3.1,0,2,0.488757396,0.092307692,0.297633136,0.913609467,0.463905325,0.914792899
Philipp Kurashev,Beedrill,40.8,15,65,80,40,45,80,75,0.549800797,0.625498008,0.153386454,0.274900398,0.699203187,0.625498008,17.41714286,0.2,-7.6,-2.7,0.4,2.2,0.667455621,0.421893491,0.015384615,0.004733728,0.795266272,0.932544379
Philippe Myers,Kabuto,65.3,140,30,80,90,55,45,55,0.041832669,0.625498008,0.800796813,0.388446215,0.195219124,0.38247012,11.54545455,1.7,1.3,0,0,0,0.164497041,0.59112426,0.686982249,0.461538462,0.463905325,0.392307692
Phillip Danault,Exeggutor,57.4,103,95,95,85,125,65,55,0.890438247,0.820717131,0.762948207,0.980079681,0.488047809,0.38247012,18.33170732,4.9,2.5,1.9,-0.3,0.4,0.736094675,0.78816568,0.821301775,0.863313609,0.214792899,0.556213018
Phillip Di Giuseppe,Parasect,78.7,47,60,95,80,60,80,30,0.446215139,0.820717131,0.709163347,0.458167331,0.699203187,0.085657371,14.57,2.7,2.2,0,0.6,-0.6,0.409467456,0.671005917,0.79112426,0.461538462,0.831360947,0.160946746
Pierre Engvall,Hitmontop,72.1,237,50,95,95,35,110,70,0.28685259,0.820717131,0.834661355,0.119521912,0.944223108,0.573705179,13.63684211,11.1,2.3,-0.8,1,-0.1,0.332544379,0.938461538,0.800591716,0.073964497,0.878698225,0.340828402
Pierre-Edouard Bellemare,Natu,74.3,177,40,50,45,70,45,70,0.151394422,0.249003984,0.211155378,0.603585657,0.195219124,0.573705179,11.28219178,-2.6,-0.7,0,-1.3,0.4,0.147928994,0.092307692,0.315976331,0.461538462,0.080473373,0.556213018
Pierre-Luc Dubois,Houndoom,74.8,229,75,90,50,110,80,95,0.685258964,0.770916335,0.28685259,0.938247012,0.699203187,0.848605578,18.45205479,5.6,-1.2,2.5,0,1.8,0.743195266,0.815976331,0.243195266,0.885207101,0.463905325,0.89112426
Pierre-Olivier Joseph,Sunflora,48.1,192,75,75,55,105,85,30,0.685258964,0.555776892,0.356573705,0.914342629,0.772908367,0.085657371,15.24933333,5.5,-3.9,1.5,0.3,-0.6,0.471005917,0.811242604,0.075739645,0.836686391,0.771005917,0.160946746
Pius Suter,Hitmontop,50.2,237,50,95,95,35,110,70,0.28685259,0.820717131,0.834661355,0.119521912,0.944223108,0.573705179,14.06202532,4.7,4.7,0,2.5,1.2,0.362130178,0.781065089,0.94556213,0.461538462,0.981656805,0.798816568
Pontus Holmberg,Goldeen,75.2,118,45,67,60,35,50,63,0.217131474,0.482071713,0.43625498,0.119521912,0.272908367,0.474103586,10.41891892,0.5,0.3,-0.2,0,0.4,0.09704142,0.467455621,0.493491124,0.18816568,0.463905325,0.556213018
Quinn Hughes,Pidgeot,16.5,18,83,80,75,70,70,91,0.77689243,0.625498008,0.631474104,0.603585657,0.565737052,0.822709163,25.66153846,0.7,3.9,3.1,-0.9,2.6,0.996449704,0.490532544,0.91183432,0.913609467,0.123668639,0.955029586
Quinton Byfield,Togepi,49,175,35,20,65,40,65,20,0.081673307,0.029880478,0.503984064,0.199203187,0.488047809,0.035856574,14.06415094,-4.9,1.8,-0.6,0.1,-0.7,0.363313609,0.017159763,0.750295858,0.104142012,0.678698225,0.139053254
Radek Faksa,Marowak,87.1,105,60,80,110,50,80,45,0.446215139,0.625498008,0.920318725,0.336653386,0.699203187,0.260956175,13.72098765,2.8,7,-0.1,0.1,-0.4,0.340828402,0.678106509,0.982248521,0.237869822,0.678698225,0.219526627
Radim Simek,Corsola,87.8,222,55,55,85,65,85,35,0.358565737,0.304780876,0.762948207,0.539840637,0.772908367,0.139442231,14.625,0.3,2,0,0.4,-0.6,0.414201183,0.437278107,0.773964497,0.461538462,0.795266272,0.160946746
Radim Zohorna,Charmander,70,4,39,52,43,60,50,65,0.113545817,0.278884462,0.1812749,0.458167331,0.272908367,0.5,8.55,-0.1,-0.4,0,0,0.3,0.020118343,0.371005917,0.359763314,0.461538462,0.463905325,0.520710059
Radko Gudas,Exeggcute,44.9,102,60,40,80,60,45,40,0.446215139,0.12749004,0.709163347,0.458167331,0.195219124,0.187250996,17.36944444,0.1,4.9,0,-1.5,-1.4,0.661538462,0.408284024,0.955029586,0.461538462,0.063313609,0.046745562
Rafael Harvey-Pinard,Seadra,49.3,117,55,65,95,95,45,85,0.358565737,0.446215139,0.834661355,0.832669323,0.195219124,0.731075697,17.22941176,3.6,1.4,1.1,-1.1,1,0.653254438,0.727810651,0.701183432,0.814201183,0.099408284,0.761538462
Rasmus Andersson,Stantler,41.8,234,73,95,62,85,65,85,0.655378486,0.820717131,0.462151394,0.752988048,0.488047809,0.731075697,24.08860759,5.2,-1.1,0.8,-0.2,2,0.981065089,0.799408284,0.256804734,0.783431953,0.241420118,0.914792899
Rasmus Asplund,Staryu,85.2,120,30,45,55,70,55,85,0.041832669,0.173306773,0.356573705,0.603585657,0.344621514,0.731075697,10.96304348,-1.5,-0.3,0,-0.1,0.9,0.133727811,0.170414201,0.378106509,0.461538462,0.271597633,0.732544379
Rasmus Dahlin,Exeggutor,49.4,103,95,95,85,125,65,55,0.890438247,0.820717131,0.762948207,0.980079681,0.488047809,0.38247012,25.77692308,9.4,5.7,4.8,-0.2,-0.8,0.997633136,0.91183432,0.971597633,0.962721893,0.241420118,0.120118343
Rasmus Kupari,Ledian,58.2,166,55,35,50,55,110,85,0.358565737,0.091633466,0.28685259,0.388446215,0.944223108,0.731075697,10.0969697,-1.2,0.1,0,0.9,0.6,0.075739645,0.198816568,0.463313609,0.461538462,0.868639053,0.638461538
Rasmus Ristolainen,Omastar,50.1,139,70,60,125,115,70,55,0.625498008,0.356573705,0.96812749,0.956175299,0.565737052,0.38247012,19.02432432,-3.1,6,0.8,0,-0.5,0.789349112,0.065680473,0.975147929,0.783431953,0.463905325,0.18816568
Rasmus Sandin,Houndoom,62.1,229,75,90,50,110,80,95,0.685258964,0.770916335,0.28685259,0.938247012,0.699203187,0.848605578,19.32676056,12.2,-4.3,0.7,0.1,1.6,0.809467456,0.946153846,0.068639053,0.771597633,0.678698225,0.859171598
Reese Johnson,Bulbasaur,68.8,1,45,49,49,65,65,45,0.217131474,0.221115538,0.250996016,0.539840637,0.488047809,0.260956175,11.0122807,-2.7,-0.6,0,0.1,0,0.136094675,0.085798817,0.332544379,0.461538462,0.678698225,0.392307692
Reilly Smith,Flareon,58.2,136,65,130,60,95,110,65,0.549800797,0.980079681,0.43625498,0.832669323,0.944223108,0.5,16.96923077,3,-1.3,1.4,0.7,0.3,0.629585799,0.692307692,0.228402367,0.829585799,0.846745562,0.520710059
Rem Pitlick,Spinarak,74.4,167,40,60,40,40,40,30,0.151394422,0.356573705,0.153386454,0.199203187,0.133466135,0.085657371,12.92173913,0.8,-7.1,-0.1,-0.6,-0.5,0.276923077,0.505325444,0.020118343,0.237869822,0.168047337,0.18816568
Rickard Rakell,Houndoom,68.4,229,75,90,50,110,80,95,0.685258964,0.770916335,0.28685259,0.938247012,0.699203187,0.848605578,18.43780488,4.8,-2.7,3.9,0,1,0.742011834,0.784615385,0.123076923,0.934911243,0.463905325,0.761538462
Ridly Greig,Marowak,54.8,105,60,80,110,50,80,45,0.446215139,0.625498008,0.920318725,0.336653386,0.699203187,0.260956175,12.9,1.1,1.1,-0.2,0.1,-0.9,0.272189349,0.537869822,0.644970414,0.18816568,0.678698225,0.10295858
Riley Stillman,Farfetch'd,77.3,83,52,65,55,58,62,60,0.322709163,0.446215139,0.356573705,0.418326693,0.434262948,0.446215139,14.642,1.1,-2.2,0,0,0.1,0.415384615,0.537869822,0.159763314,0.461538462,0.463905325,0.437278107
Robby Fabbri,Flaaffy,75.9,180,70,55,55,80,60,45,0.625498008,0.304780876,0.356573705,0.695219124,0.410358566,0.260956175,15.99642857,-2.1,-1.2,0.6,0,-0.2,0.527810651,0.123076923,0.243195266,0.75739645,0.463905325,0.293491124
Robert Bortuzzo,Koffing,81.7,109,40,65,95,60,45,35,0.151394422,0.446215139,0.834661355,0.458167331,0.195219124,0.139442231,12.57906977,0.6,1.9,0,-2.3,-1.1,0.250887574,0.481656805,0.762721893,0.461538462,0.042011834,0.072781065
Robert Hagg,Koffing,61.8,109,40,65,95,60,45,35,0.151394422,0.446215139,0.834661355,0.458167331,0.195219124,0.139442231,15.52631579,0.5,1.7,0,-0.7,-0.9,0.485207101,0.467455621,0.742011834,0.461538462,0.153254438,0.10295858
Robert Thomas,Victreebel,65.3,71,80,105,65,100,60,70,0.747011952,0.894422311,0.503984064,0.878486056,0.410358566,0.573705179,19.34383562,5.3,-1.2,1.3,-0.1,0.6,0.81183432,0.803550296,0.243195266,0.823668639,0.271597633,0.638461538
Robin Salo,Farfetch'd,77.7,83,52,65,55,58,62,60,0.322709163,0.446215139,0.356573705,0.418326693,0.434262948,0.446215139,11.17272727,1.5,-0.9,0,0,0.1,0.143195266,0.572781065,0.279881657,0.461538462,0.463905325,0.437278107
Roland McKeown,Bulbasaur,92.1,1,45,49,49,65,65,45,0.217131474,0.221115538,0.250996016,0.539840637,0.488047809,0.260956175,12.98333333,-0.6,-1.6,0,0,-0.3,0.284023669,0.292307692,0.201775148,0.461538462,0.463905325,0.253254438
Roman Josi,Raikou,79.9,243,90,85,75,115,100,115,0.834661355,0.729083665,0.631474104,0.956175299,0.892430279,0.966135458,25.16716418,5.9,0.7,4.7,0.9,1.6,0.992899408,0.827810651,0.575147929,0.96035503,0.868639053,0.859171598
Roope Hintz,Flareon,65.6,136,65,130,60,95,110,65,0.549800797,0.980079681,0.43625498,0.832669323,0.944223108,0.5,17.55753425,12.9,-1,6.9,2.3,0.7,0.684023669,0.95147929,0.266272189,0.987573964,0.973964497,0.681656805
Ross Colton,Magby,76.9,240,45,75,37,70,55,83,0.217131474,0.555776892,0.125498008,0.603585657,0.344621514,0.697211155,12.35679012,3.1,-2.4,0,0,0.6,0.236686391,0.701775148,0.141420118,0.461538462,0.463905325,0.638461538
Ross Johnston,Squirtle,79,7,44,48,65,50,64,43,0.19123506,0.211155378,0.503984064,0.336653386,0.442231076,0.229083665,7.8,-1.5,0.2,0,0,-0.5,0.010650888,0.170414201,0.479289941,0.461538462,0.463905325,0.18816568
Rourke Chartier,Wartortle,54.9,8,59,63,80,65,80,58,0.402390438,0.392430279,0.709163347,0.539840637,0.699203187,0.420318725,10.33333333,0,0.4,0,0.2,0.4,0.092307692,0.390532544,0.513017751,0.461538462,0.739053254,0.556213018
Rudolfs Balcers,Farfetch'd,72.9,83,52,65,55,58,62,60,0.322709163,0.446215139,0.356573705,0.418326693,0.434262948,0.446215139,10.20588235,0.3,0.2,0,0,0.1,0.085207101,0.437278107,0.479289941,0.461538462,0.463905325,0.437278107
Ryan Carpenter,Oddish,48.2,43,45,50,55,75,65,30,0.217131474,0.249003984,0.356573705,0.647410359,0.488047809,0.085657371,9.15,-0.6,-0.2,0,0.7,-0.7,0.039053254,0.292307692,0.398224852,0.461538462,0.846745562,0.139053254
Ryan Donato,Mankey,62.1,56,40,80,35,35,45,70,0.151394422,0.625498008,0.099601594,0.119521912,0.195219124,0.573705179,11.25633803,4.7,-1.2,-0.2,0,0.5,0.146745562,0.781065089,0.243195266,0.18816568,0.463905325,0.595266272
Ryan Graves,Seaking,45.9,119,80,92,65,65,80,68,0.747011952,0.794820717,0.503984064,0.539840637,0.699203187,0.537848606,19.95128205,5.7,-2.3,0,2.2,0.3,0.852071006,0.820118343,0.15147929,0.461538462,0.970414201,0.520710059
Ryan Hartman,Beedrill,44.6,15,65,80,40,45,80,75,0.549800797,0.625498008,0.153386454,0.274900398,0.699203187,0.625498008,16.28474576,5.3,-1.2,-0.9,0.2,-0.3,0.550295858,0.803550296,0.243195266,0.062721893,0.739053254,0.253254438
Ryan Johansen,Ariados,61.3,168,70,90,70,60,60,40,0.625498008,0.770916335,0.571713147,0.458167331,0.410358566,0.187250996,15.73090909,3.1,0,0.2,0,-1.7,0.507692308,0.701775148,0.441420118,0.70295858,0.463905325,0.019526627
Ryan Lindgren,Azumarill,51.7,184,100,50,80,50,80,50,0.922310757,0.249003984,0.709163347,0.336653386,0.699203187,0.324701195,18.85396825,-3.9,3.9,0,1.5,-0.3,0.781065089,0.035502959,0.91183432,0.461538462,0.927218935,0.253254438
Ryan Lomberg,Paras,25.9,46,35,70,55,45,55,25,0.081673307,0.501992032,0.356573705,0.274900398,0.344621514,0.051792829,11.30853659,5.1,-2.1,-0.1,0.5,-0.5,0.15147929,0.795857988,0.166863905,0.237869822,0.815384615,0.18816568
Ryan McDonagh,Noctowl,61,164,100,50,50,76,96,70,0.922310757,0.249003984,0.28685259,0.663346614,0.864541833,0.573705179,21.52112676,-1.8,-3,0,0.1,0.7,0.926627219,0.14556213,0.113017751,0.461538462,0.678698225,0.681656805
Ryan McLeod,Hitmontop,49.5,237,50,95,95,35,110,70,0.28685259,0.820717131,0.834661355,0.119521912,0.944223108,0.573705179,14.18596491,5.4,1.1,-0.7,1.5,-0.5,0.370414201,0.807692308,0.644970414,0.087573964,0.927218935,0.18816568
Ryan Murray,Chikorita,63.3,152,45,49,65,49,65,45,0.217131474,0.221115538,0.503984064,0.306772908,0.488047809,0.260956175,13.12307692,-1.4,0,0,0.3,-0.2,0.293491124,0.184023669,0.441420118,0.461538462,0.771005917,0.293491124
Ryan Nugent-Hopkins,Exeggutor,36.9,103,95,95,85,125,65,55,0.890438247,0.820717131,0.762948207,0.980079681,0.488047809,0.38247012,19.79878049,7,1.1,12.3,-3.4,-0.5,0.846153846,0.85739645,0.644970414,0.998816568,0.014792899,0.18816568
Ryan O'Reilly,Sandslash,60.2,28,75,100,110,45,55,65,0.685258964,0.860557769,0.920318725,0.274900398,0.344621514,0.5,17.94716981,10,1.3,-0.6,-0.8,0.2,0.715976331,0.926627219,0.686982249,0.104142012,0.138461538,0.480473373
Ryan Poehling,Ledian,53.8,166,55,35,50,55,110,85,0.358565737,0.091633466,0.28685259,0.388446215,0.944223108,0.731075697,11.76981132,-0.1,0.1,0,1.3,1.7,0.183431953,0.371005917,0.463313609,0.461538462,0.90887574,0.873964497
Ryan Pulock,Noctowl,53.4,164,100,50,50,76,96,70,0.922310757,0.249003984,0.28685259,0.663346614,0.864541833,0.573705179,20.90487805,-2,-2.7,0.7,0.8,2,0.901775148,0.129585799,0.123076923,0.771597633,0.859171598,0.914792899
Ryan Reaves,Charmander,75.3,4,39,52,43,60,50,65,0.113545817,0.278884462,0.1812749,0.458167331,0.272908367,0.5,9.316438356,-0.2,-1.8,0,0,0.6,0.04260355,0.346745562,0.186390533,0.461538462,0.463905325,0.638461538
Ryan Strome,Grimer,22.3,88,80,80,50,40,50,25,0.747011952,0.625498008,0.28685259,0.199203187,0.272908367,0.051792829,17.0304878,6.3,-13.1,-3.2,0.2,-3.2,0.633136095,0.842011834,0.001183432,0.001775148,0.739053254,0.001183432
Ryan Suter,Dewgong,64.8,87,90,70,80,70,95,70,0.834661355,0.501992032,0.709163347,0.603585657,0.844621514,0.573705179,20.37926829,-0.8,3.4,0.4,0.7,0.4,0.879289941,0.258579882,0.885798817,0.731360947,0.846745562,0.556213018
Saku Maenalanen,Ledian,69.9,166,55,35,50,55,110,85,0.358565737,0.091633466,0.28685259,0.388446215,0.944223108,0.731075697,10.3328125,-4.9,-1,0,3.1,1,0.09112426,0.017159763,0.266272189,0.461538462,0.996449704,0.761538462
Sam Bennett,Weepinbell,76.7,70,65,90,50,85,45,55,0.549800797,0.770916335,0.28685259,0.752988048,0.195219124,0.38247012,17.40793651,3,-0.7,0.5,-0.2,-0.5,0.666272189,0.692307692,0.315976331,0.74556213,0.241420118,0.18816568
Sam Carrick,Slugma,78.7,218,40,40,40,70,40,20,0.151394422,0.12749004,0.153386454,0.603585657,0.133466135,0.035856574,10.56538462,-2.8,-3.7,0,-1.1,-0.5,0.107692308,0.078698225,0.084023669,0.461538462,0.099408284,0.18816568
Sam Gagner,Goldeen,72.1,118,45,67,60,35,50,63,0.217131474,0.482071713,0.43625498,0.119521912,0.272908367,0.474103586,12.17083333,1.8,-0.4,-0.9,0,-0.1,0.221301775,0.601775148,0.359763314,0.062721893,0.463905325,0.340828402
Sam Lafferty,Drowzee,45.2,96,60,48,45,43,90,42,0.446215139,0.211155378,0.211155378,0.243027888,0.812749004,0.22310757,14.60714286,1.2,-0.1,-0.6,2.7,-0.1,0.41183432,0.54852071,0.418343195,0.104142012,0.985798817,0.340828402
Sam Reinhart,Suicune,46,245,100,75,115,90,115,85,0.922310757,0.555776892,0.940239044,0.796812749,0.962151394,0.731075697,19.78170732,-1.5,4.8,6.2,1.5,1.8,0.843786982,0.170414201,0.950295858,0.980473373,0.927218935,0.89112426
Sam Steel,Snubbull,66.1,209,60,80,50,40,40,30,0.446215139,0.625498008,0.28685259,0.199203187,0.133466135,0.085657371,14.96,5.3,0.4,-0.2,-0.1,-0.8,0.44260355,0.803550296,0.513017751,0.18816568,0.271597633,0.120118343
Sammy Blais,Gligar,54.8,207,65,75,105,35,65,85,0.549800797,0.555776892,0.90438247,0.119521912,0.488047809,0.731075697,11.79859155,0.7,1.8,-0.7,0,0.9,0.186982249,0.490532544,0.750295858,0.087573964,0.463905325,0.732544379
Samuel Bolduc,Nidorino,64.1,33,61,72,57,55,55,65,0.492031873,0.523904382,0.390438247,0.388446215,0.344621514,0.5,14.4,2.6,-1.3,-0.2,0,0.1,0.39408284,0.66035503,0.228402367,0.18816568,0.463905325,0.437278107
Samuel Fagemo,Charmander,75.3,4,39,52,43,60,50,65,0.113545817,0.278884462,0.1812749,0.458167331,0.272908367,0.5,7.855555556,0,-1.1,0,0,0.2,0.01183432,0.390532544,0.256804734,0.461538462,0.463905325,0.480473373
Samuel Girard,Kangaskhan,46.6,115,105,95,80,40,80,90,0.944223108,0.820717131,0.709163347,0.199203187,0.699203187,0.792828685,21.49473684,2.5,-0.2,-0.3,1.6,2.7,0.925443787,0.652071006,0.398224852,0.159763314,0.936686391,0.960946746
Samuel Walker,Staryu,61.4,120,30,45,55,70,55,85,0.041832669,0.173306773,0.356573705,0.603585657,0.344621514,0.731075697,10.6,-0.2,0.8,0,0,0.9,0.112426036,0.346745562,0.593491124,0.461538462,0.463905325,0.732544379
Scott Harrington,Hypno,59.3,97,85,73,70,73,115,67,0.788844622,0.529880478,0.571713147,0.633466135,0.962151394,0.529880478,16.43555556,1.2,0,0,1.1,-0.1,0.568047337,0.54852071,0.441420118,0.461538462,0.889349112,0.340828402
Scott Laughton,Weepinbell,52.6,70,65,90,50,85,45,55,0.549800797,0.770916335,0.28685259,0.752988048,0.195219124,0.38247012,18.28974359,3.9,-0.5,2,-2.7,-1.1,0.733727811,0.743195266,0.346153846,0.869822485,0.031952663,0.072781065
Scott Mayfield,Rhydon,40.6,112,105,130,120,45,45,40,0.944223108,0.980079681,0.958167331,0.274900398,0.195219124,0.187250996,20.9902439,1.9,4.6,0,-4.2,0,0.904142012,0.609467456,0.940236686,0.461538462,0.004733728,0.392307692
Sean Durzi,Bellossom,78.1,182,75,80,85,90,100,50,0.685258964,0.625498008,0.762948207,0.796812749,0.892430279,0.324701195,19.78888889,3,1.6,0.4,0.7,-0.5,0.844970414,0.692307692,0.733727811,0.731360947,0.846745562,0.18816568
Sean Farrell,Eevee,95.8,133,55,55,50,45,65,55,0.358565737,0.304780876,0.28685259,0.274900398,0.488047809,0.38247012,13.86666667,-0.3,-0.8,-0.1,0,0.2,0.350295858,0.326035503,0.297633136,0.237869822,0.463905325,0.480473373
Sean Kuraly,Oddish,57.3,43,45,50,55,75,65,30,0.217131474,0.249003984,0.356573705,0.647410359,0.488047809,0.085657371,15.07323944,-1.8,-0.5,0.1,0.3,-1.3,0.450887574,0.14556213,0.346153846,0.673372781,0.771005917,0.055029586
Sean Monahan,Phanpy,79.7,231,90,60,60,40,40,40,0.834661355,0.356573705,0.43625498,0.199203187,0.133466135,0.187250996,17.368,0.3,0.2,-0.4,-0.4,-0.3,0.66035503,0.437278107,0.479289941,0.138461538,0.192899408,0.253254438
Sean Walker,Weepinbell,78.8,70,65,90,50,85,45,55,0.549800797,0.770916335,0.28685259,0.752988048,0.195219124,0.38247012,14.83571429,2.4,-0.7,0.1,-0.5,-0.3,0.433136095,0.646153846,0.315976331,0.673372781,0.180473373,0.253254438
Sebastian Aho,Raikou,71.6,243,90,85,75,115,100,115,0.834661355,0.729083665,0.631474104,0.956175299,0.892430279,0.966135458,19.49866667,17,0.6,2.8,1.7,2,0.826035503,0.984615385,0.555621302,0.9,0.944970414,0.914792899
Sebastian Aho (D),Tauros,78.1,128,75,100,95,40,70,110,0.685258964,0.860557769,0.834661355,0.199203187,0.565737052,0.948207171,16.76901408,4.7,5.6,-0.7,0.1,2.3,0.607100592,0.781065089,0.968639053,0.087573964,0.678698225,0.939053254
Seth Jarvis,Gligar,74.1,207,65,75,105,35,65,85,0.549800797,0.555776892,0.90438247,0.119521912,0.488047809,0.731075697,16.20731707,1,3,-1.9,0.1,1.7,0.544378698,0.527218935,0.860946746,0.016568047,0.678698225,0.873964497
Seth Jones,Heracross,59.5,214,80,125,75,40,95,85,0.747011952,0.960159363,0.631474104,0.199203187,0.844621514,0.731075697,24.45416667,9.7,-0.1,-0.2,3.1,1.3,0.98816568,0.918343195,0.418343195,0.18816568,0.996449704,0.814792899
Shane Pinto,Tauros,55.9,128,75,100,95,40,70,110,0.685258964,0.860557769,0.834661355,0.199203187,0.565737052,0.948207171,15.97926829,4.1,2.4,-0.7,1.1,2.3,0.524260355,0.753846154,0.810650888,0.087573964,0.889349112,0.939053254
Shane Wright,Farfetch'd,66,83,52,65,55,58,62,60,0.322709163,0.446215139,0.356573705,0.418326693,0.434262948,0.446215139,8.4875,0.7,-0.1,0,0,0,0.018934911,0.490532544,0.418343195,0.461538462,0.463905325,0.392307692
Shayne Gostisbehere,Charizard,75.3,6,78,84,78,109,85,100,0.715139442,0.699203187,0.665338645,0.926294821,0.772908367,0.896414343,20.816,1.7,1,2.9,0.1,4,0.900591716,0.59112426,0.626627219,0.904142012,0.678698225,0.98816568
Shea Theodore,Victreebel,78.8,71,80,105,65,100,60,70,0.747011952,0.894422311,0.503984064,0.878486056,0.410358566,0.573705179,21.43272727,6.3,0.4,1,0,0.7,0.923076923,0.842011834,0.513017751,0.806508876,0.463905325,0.681656805
Sheldon Dries,Houndour,71.1,228,45,60,30,80,50,65,0.217131474,0.356573705,0.055776892,0.695219124,0.272908367,0.5,11.53174603,0,-1.4,1.9,-0.3,0.6,0.162130178,0.390532544,0.219526627,0.863313609,0.214792899,0.638461538
Sidney Crosby,Entei,77.7,244,115,115,85,90,75,100,0.966135458,0.938247012,0.762948207,0.796812749,0.623505976,0.896414343,20.14390244,13.3,1.2,2.6,0,2.5,0.863905325,0.956804734,0.666272189,0.89112426,0.463905325,0.947928994
Simon Benoit,Jigglypuff,65.4,39,115,45,20,45,25,20,0.966135458,0.173306773,0.027888446,0.274900398,0.03187251,0.035856574,19.35,-3.5,-5.8,0,-1.9,-0.4,0.813017751,0.05443787,0.031952663,0.461538462,0.052071006,0.219526627
Simon Edvinsson,Ariados,68.4,168,70,90,70,60,60,40,0.625498008,0.770916335,0.571713147,0.458167331,0.410358566,0.187250996,17.06666667,1.3,-0.4,0,0,-0.6,0.636686391,0.559763314,0.359763314,0.461538462,0.463905325,0.160946746
Simon Holmstrom,Kabuto,58.8,140,30,80,90,55,45,55,0.041832669,0.625498008,0.800796813,0.388446215,0.195219124,0.38247012,11.098,1,1.5,0,-0.2,0.8,0.138461538,0.527218935,0.718343195,0.461538462,0.241420118,0.707692308
Sonny Milano,Teddiursa,58,216,60,80,50,50,50,40,0.446215139,0.625498008,0.28685259,0.336653386,0.272908367,0.187250996,12.90625,4.6,-0.2,-0.3,0,-0.2,0.274556213,0.776331361,0.398224852,0.159763314,0.463905325,0.293491124
Spencer Stastney,Seel,64.2,86,65,45,55,45,70,45,0.549800797,0.173306773,0.356573705,0.274900398,0.565737052,0.260956175,17.6125,-1,0.4,0,0.1,0,0.688757396,0.231360947,0.513017751,0.461538462,0.678698225,0.392307692
Stefan Noesen,Magneton,76.1,82,50,60,95,120,70,70,0.28685259,0.356573705,0.834661355,0.970119522,0.565737052,0.573705179,12.33717949,-1,3.1,1.7,0,0.8,0.235502959,0.231360947,0.866863905,0.84852071,0.463905325,0.707692308
